movie_id,company_id,company_name
308531,2348,Nickelodeon Movies
308531,2481,Platinum Dunes
308531,47354,5150 Action
308531,77208,Gama Entertainment Partners
166424,306,Twentieth Century Fox Film Corporation
166424,5374,Marv Films
166424,7505,Marvel Entertainment
166424,9078,Constantin Film.
166424,20478,Moving Picture Company (MPC)
166424,22213,TSG Entertainment
166424,28788,Genre Films
1593,289,Ingenious Film Partners
1593,306,Twentieth Century Fox Film Corporation
1593,436,1492 Pictures
1593,2575,21 Laps Entertainment
254128,12,New Line Cinema
254128,79,Village Roadshow Pictures
254128,6194,Warner Bros.
254128,34081,Flynn Picture Company
714,7576,Eon Productions
2024,347,Centropolis Entertainment
2024,441,Columbia Pictures Corporation
2024,762,Mutual Film Company
2024,9269,Global Entertainment Productions GmbH & Company Medien KG
163,79,Village Roadshow Pictures
163,129,Section Eight
163,2596,Jerry Weintraub Productions
163,6194,Warner Bros.
163,12202,WV Films III
787,433,Weed Road Pictures
787,491,Summit Entertainment
787,508,Regency Enterprises
787,1171,Epsilon Motion Pictures
787,10104,New Regency Pictures
262500,491,Summit Entertainment
262500,10227,Mandeville Films
262500,14440,Red Wagon Entertainment
262500,24097,NeoReel
2567,14,Miramax Films
2567,562,Appian Way
2567,675,Forward Pass
2567,691,Cappa Productions
2567,6194,Warner Bros.
2567,7380,Initial Entertainment Group (IEG)
2567,19116,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
2567,54502,Mel's Cite du Cinema
38745,306,Twentieth Century Fox Film Corporation
38745,444,Dune Entertainment
38745,1302,Davis Entertainment
38745,6332,Dune Entertainment III
40805,333,Original Film
40805,5752,Sony Pictures Entertainment
40805,6733,Reliance BIG Entertainment
53182,923,Legendary Pictures
53182,2994,Hollywood Gang Productions
53182,2995,Atmosphere Entertainment MM
53182,6194,Warner Bros.
53182,7636,Nimar Studios
53182,78685,Cruel and Unusual Films
41513,5,Columbia Pictures
41513,2251,Sony Pictures Animation
41513,7311,Kerner Entertainment Company
13700,2,Walt Disney Pictures
262504,491,Summit Entertainment
262504,1632,Lionsgate
262504,10227,Mandeville Films
262504,14440,Red Wagon Entertainment
39254,27,DreamWorks SKG
39254,2575,21 Laps Entertainment
39254,7294,Reliance Entertainment
39254,9195,Touchstone Pictures
39254,11395,ImageMovers
39254,12087,Angry Films
39254,76043,Revolution Sun Studios
39254,76067,Kontsept Film Company
39254,76069,Wardour Street Pictures
77931,5,Columbia Pictures
77931,2251,Sony Pictures Animation
77931,7311,Kerner Entertainment Company
77931,9169,Hemisphere Media Capital
77931,24097,NeoReel
1639,306,Twentieth Century Fox Film Corporation
1639,35304,Blue Tulip Productions
80274,491,Summit Entertainment
80274,3200,Chartoff Productions
80274,3263,Odd Lot Entertainment
80274,7296,K/O Paper Products
80274,31825,Digital Domain
80274,31826,Taleswapper
1571,289,Ingenious Film Partners
1571,306,Twentieth Century Fox Film Corporation
1571,444,Dune Entertainment
1571,890,Cheyenne Enterprises
1571,11845,Wintergreen Productions
120,11,WingNut Films
120,12,New Line Cinema
120,5237,The Saul Zaentz Company
10204,264,Studio Babelsberg
10204,10221,Walden Media
10204,19481,Babelsberg Film
10204,23636,Mostow/Lieberman Productions
10204,53413,80 Days Productions
10204,53414,Spanknyce Films
10204,53416,Fitzwilliam Productions
8489,441,Columbia Pictures Corporation
2048,306,Twentieth Century Fox Film Corporation
2048,415,Laurence Mark Productions
2048,1302,Davis Entertainment
2048,12485,Overbrook Entertainment
2048,19354,Mediastream Vierte Film GmbH & Co. Vermarktungs KG
2048,19355,Canlaws Productions
1495,264,Studio Babelsberg
1495,306,Twentieth Century Fox Film Corporation
1495,1645,Scott Free Productions
1495,4169,Kanzaman
1495,19477,Dune Films
1495,19478,BK
1495,19479,KOH
1495,19480,Reino del Cielo
1495,19482,Inside Track 3
1495,19483,Calle Cruzada
10137,441,Columbia Pictures Corporation
10137,5555,Global Medien KG
10137,58331,Franklin/Waterman Productions
10198,2,Walt Disney Pictures
10198,6125,Walt Disney Animation Studios
286217,306,Twentieth Century Fox Film Corporation
286217,1645,Scott Free Productions
286217,2735,Mid Atlantic Films
286217,6408,International Traders
286217,22213,TSG Entertainment
286217,28788,Genre Films
1635,27,DreamWorks SKG
1635,6194,Warner Bros.
1635,11084,Parkes/MacDonald Productions
24113,12,New Line Cinema
9679,130,Jerry Bruckheimer Films
9679,9195,Touchstone Pictures
98,27,DreamWorks SKG
98,33,Universal Pictures
98,1645,Scott Free Productions
98,14440,Red Wagon Entertainment
98,21904,Mill Film
98,21905,C & L
98,21906,Dawliz
180,27,DreamWorks SKG
180,44,Cruise/Wagner Productions
180,56,Amblin Entertainment
180,306,Twentieth Century Fox Film Corporation
180,766,Blue Tulip Productions
180,26265,Ronald Shusett/Gary Goldman
180,76068,Digital Image Associates
672,436,1492 Pictures
672,437,Heyday films
672,6194,Warner Bros.
36557,7576,Eon Productions
36557,11345,Stillking Films
36557,19481,Babelsberg Film
869,306,Twentieth Century Fox Film Corporation
869,8601,Tim Burton Productions
869,20004,"Zanuck Company, The"
280,574,Lightstorm Entertainment
280,1280,Pacific Western
280,5358,Canal+
280,14723,Carolco Pictures
280,61409,T2 Productions
11322,33,Universal Pictures
11322,562,Appian Way
11322,675,Forward Pass
11322,6452,Dentsu
11322,7295,Relativity Media
11322,11391,Tribeca Productions
11322,11581,Misher Films
4982,23,Imagine Entertainment
4982,33,Universal Pictures
4982,1645,Scott Free Productions
4982,7295,Relativity Media
4982,8083,Film Rites
36955,306,Twentieth Century Fox Film Corporation
36955,574,Lightstorm Entertainment
18487,5,Columbia Pictures
18487,1423,Escape Artists
18487,1645,Scott Free Productions
18487,7295,Relativity Media
18487,8411,Metro-Goldwyn-Mayer (MGM)
39451,4,Paramount Pictures
39451,33,Universal Pictures
39451,2242,Everyman Pictures
39451,7295,Relativity Media
39451,7852,Dreamworks Pictures
39451,11391,Tribeca Productions
27581,5,Columbia Pictures
27581,4740,Gary Sanchez Productions
9268,824,Kopelson Entertainment
9268,6194,Warner Bros.
68718,5,Columbia Pictures
68718,308,The Weinstein Company
10545,2,Walt Disney Pictures
11688,2,Walt Disney Pictures
11688,10217,Walt Disney Feature Animation
76163,925,Nu Image Films
76163,10254,Millennium Films
2059,2,Walt Disney Pictures
2059,130,Jerry Bruckheimer Films
2059,831,Saturn Films
2059,19097,Junction Entertainment
2486,289,Ingenious Film Partners
2486,306,Twentieth Century Fox Film Corporation
2486,444,Dune Entertainment
2486,445,Major Studio Partners
2486,711,Fox 2000 Pictures
2486,1302,Davis Entertainment
2486,2735,Mid Atlantic Films
16523,79,Village Roadshow Pictures
16523,923,Legendary Pictures
16523,4171,Playtone
16523,5289,Wild Things Productions
16523,6194,Warner Bros.
116711,9383,Blue Sky Studios
116711,11749,Twentieth Century Fox Animation
37710,5,Columbia Pictures
37710,158,Spyglass Entertainment
37710,682,Peninsula Films
37710,694,StudioCanal
37710,3045,Sony Pictures Releasing
37710,3281,GK Films
37710,14577,Sony Pictures Worldwide Acquisitions (SPWA)
37710,21212,Italian Tax Credit
37710,23731,Birnbaum/Barber
37710,23732,Cineroma SRL
37710,23733,French Tax Credit
9946,919,Beacon Communications
1372,348,Bedford Falls Productions
1372,430,Lonely Film Productions GmbH & Co. KG.
1372,449,Virtual Studios
1372,705,Spring Creek Productions
1372,6194,Warner Bros.
1372,7380,Initial Entertainment Group (IEG)
1372,20938,Liberty Pictures
106646,4,Paramount Pictures
106646,562,Appian Way
106646,14654,EMJAG Productions
106646,19177,Red Granite Pictures
106646,23243,Sikelia Productions
414,6194,Warner Bros.
414,31080,Polygram Filmed Entertainment
563,559,TriStar Pictures
563,9195,Touchstone Pictures
563,23434,Big Bug Pictures
83542,450,Anarchos Productions
83542,1972,X-Filme Creative Pool
83542,7829,Ascension Pictures
83542,10947,ARD Degeto Film
83542,11080,Cloud Atlas Productions
83542,11082,Five Drops
83542,11083,Media Asia Group
83542,19621,Dreams of Dragon Picture
41216,79,Village Roadshow Pictures
41216,6194,Warner Bros.
41216,8089,Animal Logic
41216,78685,Cruel and Unusual Films
314,79,Village Roadshow Pictures
314,813,DiNovi Pictures
314,6194,Warner Bros.
314,52945,Frantic Films
314,52946,Maple Shade Films
314,52947,Catwoman Films
184315,4,Paramount Pictures
184315,8411,Metro-Goldwyn-Mayer (MGM)
184315,19648,Radical Studios
184315,34081,Flynn Picture Company
9016,2,Walt Disney Pictures
9016,10217,Walt Disney Feature Animation
18162,33,Universal Pictures
18162,748,Mosaic Media Group
18162,7295,Relativity Media
18162,11916,Sid & Marty Krofft Pictures
138103,342,Davis-Films
138103,925,Nu Image Films
138103,7571,LionsGate
138103,10254,Millennium Films
138103,28384,Ex3 Productions
138103,40822,Fipex Holding
257088,264,Studio Babelsberg
257088,1088,Alcon Entertainment
257088,10289,DMG Entertainment
257088,70993,Ehman Productions
205775,23,Imagine Entertainment
205775,705,Spring Creek Productions
205775,6194,Warner Bros.
205775,16314,Roth Films
205775,17888,K. JAM Media
205775,24175,Cott Productions
205775,34401,Surf Film
205775,63571,"Enelmar Productions, A.I.E."
11692,79,Village Roadshow Pictures
11692,97,Castle Rock Entertainment
11692,172,NPV Entertainment
11692,54502,Mel's Cite du Cinema
22972,33,Universal Pictures
22972,694,StudioCanal
22972,6452,Dentsu
22972,7295,Relativity Media
22972,10163,Working Title Films
227973,9383,Blue Sky Studios
227973,11749,Twentieth Century Fox Animation
29193,16280,Jean Doumanian Productions
29193,21716,Sweetland Films
29193,65514,Magnolia Films
29193,65515,Jasmine Productions Inc.
1734,33,Universal Pictures
1734,11462,Alphaville Films
1734,20242,Imhotep Productions
3131,14,Miramax Films
3131,7380,Initial Entertainment Group (IEG)
3131,7381,Alberto Grimaldi Productions
76758,724,Beijing New Picture Film Co. Ltd.
76758,12205,EDKO Film
76758,49512,New Picture Company
9408,5,Columbia Pictures
9408,2251,Sony Pictures Animation
9890,4,Paramount Pictures
9890,2609,De Line Pictures
9890,7293,DreamWorks Pictures
855,130,Jerry Bruckheimer Films
855,497,Revolution Studios
855,1645,Scott Free Productions
18,5,Columbia Pictures
18,9,Gaumont
37786,12,New Line Cinema
37786,79,Village Roadshow Pictures
37786,3268,Home Box Office (HBO)
37786,7429,HBO Films
10501,27,DreamWorks SKG
10501,521,DreamWorks Animation
57800,9383,Blue Sky Studios
57800,11749,Twentieth Century Fox Animation
150689,2,Walt Disney Pictures
150689,28788,Genre Films
150689,46339,Beagle Pug Films
150689,47706,Allison Shearmur Productions
7980,11,WingNut Films
7980,27,DreamWorks SKG
7980,2300,Key Creatives
7980,9349,Film4
7980,11843,Goldcrest Pictures
7980,12248,New Zealand Large Budget Screen Production Grant
12,3,Pixar Animation Studios
122,11,WingNut Films
122,12,New Line Cinema
121,11,WingNut Films
121,12,New Line Cinema
121,5237,The Saul Zaentz Company
68737,923,Legendary Pictures
68737,3528,Thunder Road Pictures
68737,13444,Outlaw Sinema
68737,20478,Moving Picture Company (MPC)
68737,40112,Pendle Mountain Productions
68737,40890,China Film Co.
1995,4,Paramount Pictures
1995,657,Toho-Towa
1995,762,Mutual Film Company
1995,840,Lawrence Gordon Productions
1995,3324,British Broadcasting Corporation (BBC)
1995,4650,Marubeni
1995,19105,Eidos Interactive
157353,1088,Alcon Entertainment
157353,9996,Syncopy
157353,10289,DMG Entertainment
157353,13403,Straight Up Films
331,13,Universal Studios
331,56,Amblin Entertainment
61791,289,Ingenious Film Partners
61791,290,Ingenious Media
61791,306,Twentieth Century Fox Film Corporation
61791,444,Dune Entertainment
61791,6332,Dune Entertainment III
61791,7076,Chernin Entertainment
61791,10893,Big Screen Productions
8204,4,Paramount Pictures
8204,862,The Kennedy/Marshall Company
47964,290,Ingenious Media
47964,306,Twentieth Century Fox Film Corporation
47964,444,Dune Entertainment
47964,2735,Mid Atlantic Films
47964,10893,Big Screen Productions
47964,12292,Temple Hill Entertainment
47964,22213,TSG Entertainment
47964,34396,Giant Pictures
47964,34397,Origo Film Group
10733,23,Imagine Entertainment
10733,9195,Touchstone Pictures
9806,2,Walt Disney Pictures
9806,3,Pixar Animation Studios
1408,183,Le Studio Canal+
1408,415,Laurence Mark Productions
1408,8411,Metro-Goldwyn-Mayer (MGM)
1408,14723,Carolco Pictures
32657,289,Ingenious Film Partners
32657,436,1492 Pictures
32657,444,Dune Entertainment
32657,711,Fox 2000 Pictures
32657,5219,Sunswept Entertainment
32657,6332,Dune Entertainment III
32657,10893,Big Screen Productions
32657,28431,TCF Vancouver Productions
607,56,Amblin Entertainment
607,441,Columbia Pictures Corporation
607,49325,Parkes+MacDonald Image Nation
863,3,Pixar Animation Studios
44048,306,Twentieth Century Fox Film Corporation
44048,1645,Scott Free Productions
44048,1838,Firm Films
44048,19776,Prospect Park
44048,19777,Millbrook Farm Productions
5175,12,New Line Cinema
2655,27,DreamWorks SKG
2655,306,Twentieth Century Fox Film Corporation
2655,11395,ImageMovers
22794,5,Columbia Pictures
22794,2251,Sony Pictures Animation
8355,9383,Blue Sky Studios
8355,11749,Twentieth Century Fox Animation
116745,12,New Line Cinema
116745,290,Ingenious Media
116745,306,Twentieth Century Fox Film Corporation
116745,9118,Samuel Goldwyn Films
116745,10893,Big Screen Productions
116745,12178,Red Hour Films
116745,22213,TSG Entertainment
116745,37336,Down Productions
4327,5,Columbia Pictures
1422,829,Vertigo Entertainment
1422,5552,Media Asia Films
1422,6194,Warner Bros.
1422,7380,Initial Entertainment Group (IEG)
1422,45778,Plan B Entertainment
10674,2,Walt Disney Pictures
10674,10217,Walt Disney Feature Animation
7446,27,DreamWorks SKG
7446,11843,Goldcrest Pictures
7446,12178,Red Hour Films
7446,12379,Internationale Filmproduktion Stella-del-Sud Second
65754,5,Columbia Pictures
65754,258,Scott Rudin Productions
65754,8083,Film Rites
65754,8411,Metro-Goldwyn-Mayer (MGM)
65754,33817,Yellow Bird
65754,47479,Ground Control
1572,306,Twentieth Century Fox Film Corporation
1572,1504,Cinergi Pictures Entertainment
10528,79,Village Roadshow Pictures
10528,1885,Silver Pictures
10528,6194,Warner Bros.
10528,19855,Internationale Filmproduktion Blackbird Dritte
10528,23202,Wigram Productions
271969,4,Paramount Pictures
271969,8411,Metro-Goldwyn-Mayer (MGM)
271969,19857,Sean Daniel Company
271969,23920,LightWorkers Media
10865,2,Walt Disney Pictures
10865,10217,Walt Disney Feature Animation
2253,60,United Artists
2253,6100,Achte Babelsberg Film
2253,8411,Metro-Goldwyn-Mayer (MGM)
2253,9168,Bad Hat Harry Productions
10661,5,Columbia Pictures
10661,2608,Happy Madison Productions
10661,3045,Sony Pictures Releasing
10661,7295,Relativity Media
257344,5,Columbia Pictures
257344,2608,Happy Madison Productions
644,27,DreamWorks SKG
644,56,Amblin Entertainment
644,385,Stanley Kubrick Productions
644,6194,Warner Bros.
10756,2,Walt Disney Pictures
10756,3538,Gunn Films
10756,47122,Doom Buggy Productions
686,6194,Warner Bros.
686,43910,South Side Amusement Company
9383,441,Columbia Pictures Corporation
9383,9269,Global Entertainment Productions GmbH & Company Medien KG
179,33,Universal Pictures
179,694,StudioCanal
179,932,Mirage Enterprises
179,10163,Working Title Films
179,11581,Misher Films
179,20194,Motion Picture JOTA Produktions
76285,436,1492 Pictures
76285,444,Dune Entertainment
76285,711,Fox 2000 Pictures
76285,5219,Sunswept Entertainment
76285,6332,Dune Entertainment III
76285,22213,TSG Entertainment
1996,4,Paramount Pictures
1996,657,Toho-Towa
1996,762,Mutual Film Company
1996,840,Lawrence Gordon Productions
1996,3324,British Broadcasting Corporation (BBC)
1996,14362,October Pictures
1996,19105,Eidos Interactive
291805,491,Summit Entertainment
291805,1632,Lionsgate
291805,7296,K/O Paper Products
291805,72441,TIK Films
10003,4,Paramount Pictures
10003,2767,Mace Neufeld Productions
10003,11661,Rysher Entertainment
1535,33,Universal Pictures
1535,656,Metropolitan Filmexport
1535,657,Toho-Towa
1535,780,Red Wagon Productions
1535,919,Beacon Communications
1535,7385,Kalima Productions GmbH & Co. KG
2067,158,Spyglass Entertainment
2067,3638,The Jacobson Company
2067,9195,Touchstone Pictures
2067,22103,Red Horizon Productions
46195,9383,Blue Sky Studios
46195,11749,Twentieth Century Fox Animation
2277,415,Laurence Mark Productions
2277,436,1492 Pictures
2277,441,Columbia Pictures Corporation
2277,9195,Touchstone Pictures
2277,18990,Radiant Productions
4477,5,Columbia Pictures
8665,4,Paramount Pictures
8665,763,Intermedia Films
8665,2471,National Geographic Society
8665,10104,New Regency Pictures
8665,11371,Palomar Pictures (II)
8665,20344,First Light Production
9387,33,Universal Pictures
9387,10308,Dino De Laurentiis Company
921,14,Miramax Films
921,23,Imagine Entertainment
921,33,Universal Pictures
921,631,Parkway Pictures (I)
921,9195,Touchstone Pictures
49852,24013,Vnesheconombank
49852,24014,Nutcracker Holdings
49852,24015,HCC Media Group
49852,24016,Russian Roulette Ltd.
4464,33,Universal Pictures
4464,158,Spyglass Entertainment
4464,862,The Kennedy/Marshall Company
4464,7293,DreamWorks Pictures
4464,9195,Touchstone Pictures
664,33,Universal Pictures
664,56,Amblin Entertainment
664,6194,Warner Bros.
664,23370,Constant c Productions
8358,27,DreamWorks SKG
8358,306,Twentieth Century Fox Film Corporation
8358,4171,Playtone
8358,11395,ImageMovers
9836,2537,Kennedy Miller Productions
9836,8089,Animal Logic
2502,33,Universal Pictures
2502,862,The Kennedy/Marshall Company
